frame,hand_index,hand_landmark_index,hand_x,hand_y,hand_z,pose_landmark_index,pose_x,pose_y,pose_z
29,,,,,,5,0.48690345883369446,0.267439603805542,-0.9639354348182678
29,,,,,,6,0.4731598496437073,0.2690201699733734,-0.9649719595909119
29,,,,,,7,0.5993914604187012,0.2908555567264557,-0.6583845615386963
29,,,,,,8,0.45650482177734375,0.2861291766166687,-0.6249861121177673
29,,,,,,9,0.5508838295936584,0.34305766224861145,-0.8981606960296631
29,,,,,,10,0.4954990744590759,0.33994388580322266,-0.8914739489555359
29,,,,,,11,0.684779167175293,0.5114237666130066,-0.4712299108505249
29,,,,,,12,0.37423229217529297,0.4983125627040863,-0.4885021448135376
29,,,,,,13,0.7188457250595093,0.7877621650695801,-0.4849173426628113
29,,,,,,14,0.302013635635376,0.7312862873077393,-1.0002689361572266
29,,,,,,15,0.636582612991333,1.0000462532043457,-0.7420831322669983
29,,,,,,16,0.5090502500534058,0.5811317563056946,-1.759530782699585
29,,,,,,23,0.6107877492904663,0.9513422846794128,0.008311199024319649
29,,,,,,24,0.3932681381702423,0.9406740665435791,-0.008507803082466125
30,0,0,0.4961208999156952,0.5776690244674683,4.937381170577737e-09,,,,
30,0,1,0.5298512578010559,0.5680986642837524,-0.00494576059281826,,,,
30,0,2,0.5534465312957764,0.5415756702423096,-0.015769124031066895,,,,
30,0,3,0.5647765398025513,0.5206244587898254,-0.029995383694767952,,,,
30,0,4,0.5738702416419983,0.5055233836174011,-0.04462389275431633,,,,
30,0,5,0.530297040939331,0.497445672750473,-0.002846672898158431,,,,
30,0,6,0.5416381359100342,0.4702935814857483,-0.016714083030819893,,,,
30,0,7,0.5499626398086548,0.45529410243034363,-0.030260154977440834,,,,
30,0,8,0.5555474758148193,0.4393777549266815,-0.04091738909482956,,,,
30,0,9,0.5121785998344421,0.4957839548587799,-0.012186292558908463,,,,
30,0,10,0.5382106900215149,0.49892759323120117,-0.03100419230759144,,,,
30,0,11,0.5382975339889526,0.5266667604446411,-0.03974977880716324,,,,
30,0,12,0.5293570756912231,0.5389477610588074,-0.0427510105073452,,,,
30,0,13,0.4952383041381836,0.5004277229309082,-0.022966504096984863,,,,
30,0,14,0.5213298201560974,0.5043878555297852,-0.03944370895624161,,,,
30,0,15,0.5244515538215637,0.5274912714958191,-0.04132773354649544,,,,
30,0,16,0.5178303122520447,0.5383307337760925,-0.04060060903429985,,,,
30,0,17,0.4795646667480469,0.5093051195144653,-0.03528624027967453,,,,
30,0,18,0.5023131966590881,0.5102924108505249,-0.04373735189437866,,,,
30,0,19,0.5109812021255493,0.5271705389022827,-0.04294177144765854,,,,
30,0,20,0.5089779496192932,0.5359862446784973,-0.04169927164912224,,,,
30,,,,,,0,0.5228101015090942,0.30739960074424744,-1.0218719244003296
30,,,,,,1,0.5454678535461426,0.26909139752388,-0.9753597974777222
30,,,,,,2,0.563862144947052,0.27017033100128174,-0.976351797580719
30,,,,,,3,0.5781058669090271,0.27229568362236023,-0.9761859774589539
30,,,,,,4,0.5023630261421204,0.267031729221344,-0.9648183584213257
30,,,,,,5,0.4869023859500885,0.26760271191596985,-0.9656167030334473
30,,,,,,6,0.4731065630912781,0.2691775858402252,-0.9666492938995361
30,,,,,,7,0.5990857481956482,0.290859192609787,-0.6747695207595825
30,,,,,,8,0.4559823274612427,0.28620439767837524,-0.6254614591598511
30,,,,,,9,0.5508818626403809,0.3433486223220825,-0.9040705561637878
30,,,,,,10,0.49538958072662354,0.3404431641101837,-0.8919053077697754
30,,,,,,11,0.6849657893180847,0.512647271156311,-0.495563268661499
30,,,,,,12,0.37341591715812683,0.49834632873535156,-0.4958217740058899
30,,,,,,13,0.7187572717666626,0.7905094623565674,-0.5366864800453186
30,,,,,,14,0.2968937158584595,0.7327864766120911,-1.0017064809799194
30,,,,,,15,0.6366525888442993,1.0030581951141357,-0.82024085521698
30,,,,,,16,0.4825926423072815,0.5778284072875977,-1.7642167806625366
30,,,,,,23,0.6108263731002808,0.9510722756385803,0.0019662363920360804
30,,,,,,24,0.39373093843460083,0.9405574798583984,-0.00216653267852962
31,0,0,0.4631064832210541,0.5759483575820923,2.413897748354543e-09,,,,
31,0,1,0.5026234984397888,0.5569139719009399,-0.0054811774753034115,,,,
31,0,2,0.5301379561424255,0.5252506732940674,-0.013911896385252476,,,,
31,0,3,0.5420844554901123,0.5003398656845093,-0.02391977794468403,,,,
31,0,4,0.5422563552856445,0.48699578642845154,-0.03298000246286392,,,,
31,0,5,0.49678438901901245,0.4833606779575348,-0.007891046814620495,,,,
31,0,6,0.5096758604049683,0.4786714017391205,-0.016870183870196342,,,,
31,0,7,0.511393666267395,0.5020326972007751,-0.022105732932686806,,,,
31,0,8,0.5040071606636047,0.5141006112098694,-0.026852257549762726,,,,
31,0,9,0.477486789226532,0.484322190284729,-0.015054916962981224,,,,
31,0,10,0.49620673060417175,0.4903666377067566,-0.026225175708532333,,,,
31,0,11,0.4983062744140625,0.5128386616706848,-0.031837884336709976,,,,
31,0,12,0.48999181389808655,0.5237853527069092,-0.03647800162434578,,,,
31,0,13,0.4583919942378998,0.4920122027397156,-0.022840989753603935,,,,
31,0,14,0.47899049520492554,0.4980996251106262,-0.032128579914569855,,,,
31,0,15,0.4813743531703949,0.5172476768493652,-0.03272862732410431,,,,
31,0,16,0.47476857900619507,0.524836003780365,-0.03376910462975502,,,,
31,0,17,0.44099414348602295,0.5031263828277588,-0.031943537294864655,,,,
31,0,18,0.4591187834739685,0.5055420994758606,-0.03588750958442688,,,,
31,0,19,0.46579864621162415,0.520754337310791,-0.0345132052898407,,,,
31,0,20,0.46272701025009155,0.5277006030082703,-0.03438851237297058,,,,
31,,,,,,0,0.5226779580116272,0.3079226016998291,-1.1119716167449951
31,,,,,,1,0.5453395247459412,0.26941978931427,-1.0651664733886719
31,,,,,,2,0.5637998580932617,0.2703534662723541,-1.0662693977355957
31,,,,,,3,0.5780314803123474,0.2723972797393799,-1.0661557912826538
31,,,,,,4,0.5023223757743835,0.26794084906578064,-1.05625319480896
31,,,,,,5,0.4868902266025543,0.26866552233695984,-1.057181715965271
31,,,,,,6,0.4730897843837738,0.27004382014274597,-1.0581709146499634
31,,,,,,7,0.5990853905677795,0.29085561633110046,-0.7526578307151794
31,,,,,,8,0.45596861839294434,0.28635984659194946,-0.7144880890846252
31,,,,,,9,0.5506099462509155,0.3445363938808441,-0.9873118996620178
31,,,,,,10,0.4952769875526428,0.3414299786090851,-0.9802727699279785
31,,,,,,11,0.685270369052887,0.513729989528656,-0.557243287563324
31,,,,,,12,0.3701309263706207,0.4981992542743683,-0.5469434261322021
31,,,,,,13,0.717498779296875,0.7948300242424011,-0.604773223400116
31,,,,,,14,0.29147252440452576,0.7366114258766174,-1.0517410039901733
31,,,,,,15,0.6361264586448669,1.0045284032821655,-0.9109867811203003
31,,,,,,16,0.44289326667785645,0.5765497088432312,-1.839196801185608
31,,,,,,23,0.6105720400810242,0.9499666094779968,-0.0014364643720909953
31,,,,,,24,0.39375337958335876,0.9390093088150024,0.0012885096948593855
32,0,0,0.42108583450317383,0.5655435919761658,4.9924402389933675e-09,,,,
32,0,1,0.4522121548652649,0.549778401851654,-0.0023509073071181774,,,,
32,0,2,0.47435981035232544,0.5159023404121399,-0.011096486821770668,,,,
32,0,3,0.48459234833717346,0.4880405068397522,-0.023551467806100845,,,,
32,0,4,0.4938300549983978,0.4701131582260132,-0.03663313016295433,,,,
32,0,5,0.43976786732673645,0.478799968957901,0.0005426317220553756,,,,
32,0,6,0.4351362884044647,0.44692543148994446,-0.01108564157038927,,,,
32,0,7,0.4323842227458954,0.4264182150363922,-0.022725000977516174,,,,
32,0,8,0.42962586879730225,0.40808212757110596,-0.03226132690906525,,,,
32,0,9,0.4172881841659546,0.4815586507320404,-0.00956903025507927,,,,
32,0,10,0.4341123700141907,0.47755640745162964,-0.024161322042346,,,,
32,0,11,0.4421854615211487,0.5017537474632263,-0.030816610902547836,,,,
32,0,12,0.44090521335601807,0.514380931854248,-0.033139586448669434,,,,
32,0,13,0.3971876800060272,0.4920879304409027,-0.02102302759885788,,,,
32,0,14,0.41754597425460815,0.49115052819252014,-0.03426162526011467,,,,
32,0,15,0.4261772930622101,0.5107390880584717,-0.033801231533288956,,,,
32,0,16,0.4246525466442108,0.5209663510322571,-0.032124146819114685,,,,
32,0,17,0.37859517335891724,0.5055322647094727,-0.033852364867925644,,,,
32,0,18,0.3968135118484497,0.5032443404197693,-0.041005395352840424,,,,
32,0,19,0.4085492789745331,0.5175607800483704,-0.03862912580370903,,,,
32,0,20,0.4101344645023346,0.5253212451934814,-0.03627366945147514,,,,
32,,,,,,0,0.5222712159156799,0.3080163896083832,-1.2456390857696533
32,,,,,,1,0.5451900362968445,0.26972103118896484,-1.195671558380127
32,,,,,,2,0.5637125372886658,0.27060094475746155,-1.1968268156051636
32,,,,,,3,0.5778769850730896,0.27258381247520447,-1.1967443227767944
32,,,,,,4,0.501939058303833,0.26858532428741455,-1.1910350322723389
32,,,,,,5,0.4862334430217743,0.2693975865840912,-1.1919666528701782
32,,,,,,6,0.4725695550441742,0.27066367864608765,-1.192970633506775
32,,,,,,7,0.5990762114524841,0.2910621762275696,-0.8604774475097656
32,,,,,,8,0.4555560052394867,0.28679683804512024,-0.8419762849807739
32,,,,,,9,0.5500614047050476,0.3454507291316986,-1.111830711364746
32,,,,,,10,0.49434810876846313,0.3421439826488495,-1.1109426021575928
32,,,,,,11,0.6866464018821716,0.5160057544708252,-0.6367482542991638
32,,,,,,12,0.3636350631713867,0.4980047345161438,-0.6617789268493652
32,,,,,,13,0.7163813710212708,0.8004624843597412,-0.6994866132736206
32,,,,,,14,0.2889738380908966,0.745137631893158,-1.1966341733932495
32,,,,,,15,0.6362050175666809,1.0130130052566528,-1.0560650825500488
32,,,,,,16,0.41302403807640076,0.5688859820365906,-2.0252342224121094
32,,,,,,23,0.6108720898628235,0.9494135975837708,-0.0010696828830987215
32,,,,,,24,0.3937973380088806,0.9393605589866638,0.0008955781231634319
33,0,0,0.35000959038734436,0.5572675466537476,4.209523396525583e-09,,,,
33,0,1,0.38020455837249756,0.5371530055999756,-0.00852170865982771,,,,
33,0,2,0.3937234878540039,0.49935364723205566,-0.020764531567692757,,,,
33,0,3,0.3982536792755127,0.4704497754573822,-0.03566822037100792,,,,
33,0,4,0.41000062227249146,0.45147261023521423,-0.05168572813272476,,,,
33,0,5,0.35052675008773804,0.4664648771286011,-0.009995823726058006,,,,
33,0,6,0.3358708322048187,0.43342500925064087,-0.024534674361348152,,,,
33,0,7,0.3256378471851349,0.4135623872280121,-0.038781389594078064,,,,
33,0,8,0.3163185715675354,0.39624491333961487,-0.050119537860155106,,,,
33,0,9,0.32676196098327637,0.4764958918094635,-0.01735188625752926,,,,
33,0,10,0.33097341656684875,0.4743833541870117,-0.036404721438884735,,,,
33,0,11,0.3470107316970825,0.500182032585144,-0.04571086913347244,,,,
33,0,12,0.3539080023765564,0.5141374468803406,-0.04908767715096474,,,,
33,0,13,0.30746138095855713,0.4928576946258545,-0.025829408317804337,,,,
33,0,14,0.31499481201171875,0.4917127788066864,-0.04287901893258095,,,,
33,0,15,0.3298943042755127,0.5105844140052795,-0.045135751366615295,,,,
33,0,16,0.3358071446418762,0.5211583375930786,-0.04465829208493233,,,,
33,0,17,0.29080331325531006,0.5113813877105713,-0.036033693701028824,,,,
33,0,18,0.29542362689971924,0.5068221688270569,-0.04551708698272705,,,,
33,0,19,0.310202419757843,0.5191413164138794,-0.045097604393959045,,,,
33,0,20,0.3172451853752136,0.5260415077209473,-0.04394317790865898,,,,
33,,,,,,0,0.5225309729576111,0.3117430508136749,-1.2886426448822021
33,,,,,,1,0.5450941324234009,0.2715560793876648,-1.2378515005111694
33,,,,,,2,0.5634235739707947,0.27190282940864563,-1.2390447854995728
33,,,,,,3,0.5774672031402588,0.2734537720680237,-1.2389752864837646
33,,,,,,4,0.5019429326057434,0.27215853333473206,-1.2315070629119873
33,,,,,,5,0.48634254932403564,0.2731512188911438,-1.2324050664901733
33,,,,,,6,0.47257375717163086,0.27397334575653076,-1.2334251403808594
33,,,,,,7,0.5991171002388,0.29114454984664917,-0.8935573697090149
33,,,,,,8,0.45581644773483276,0.28856968879699707,-0.8672686219215393
33,,,,,,9,0.5500668287277222,0.3482704162597656,-1.1511586904525757
33,,,,,,10,0.4945911765098572,0.34729957580566406,-1.148133397102356
33,,,,,,11,0.6913208365440369,0.5178220868110657,-0.6637228727340698
33,,,,,,12,0.3611280620098114,0.49817147850990295,-0.6758869886398315
33,,,,,,13,0.7169625163078308,0.8020191192626953,-0.7376956939697266
33,,,,,,14,0.2902015149593353,0.7600488662719727,-1.2360316514968872
33,,,,,,15,0.6364976167678833,1.0168664455413818,-1.1141012907028198
33,,,,,,16,0.35714083909988403,0.5555577278137207,-2.116469383239746
33,,,,,,23,0.6115791201591492,0.9490631222724915,-5.8897610870189965e-05
33,,,,,,24,0.3952827453613281,0.9400296807289124,-8.023862028494477e-05
34,0,0,0.3304862976074219,0.5614532232284546,3.372868206952262e-09,,,,
34,0,1,0.3571169972419739,0.5350350141525269,-0.007343579083681107,,,,
34,0,2,0.36849772930145264,0.4947194457054138,-0.01763196848332882,,,,
34,0,3,0.3728938400745392,0.46468955278396606,-0.031659938395023346,,,,
34,0,4,0.3857255280017853,0.44555214047431946,-0.046790141612291336,,,,
34,0,5,0.3245408236980438,0.46853795647621155,-0.0012543436605483294,,,,
34,0,6,0.3053685426712036,0.43424326181411743,-0.014715115539729595,,,,
34,0,7,0.29236075282096863,0.4132293462753296,-0.029554516077041626,,,,
34,0,8,0.2817091643810272,0.39446696639060974,-0.04106876999139786,,,,
34,0,9,0.30299556255340576,0.48073676228523254,-0.008957809768617153,,,,
34,0,10,0.30229946970939636,0.474543035030365,-0.03016175888478756,,,,
34,0,11,0.3195227086544037,0.49961280822753906,-0.042010724544525146,,,,
34,0,12,0.33024102449417114,0.5167531967163086,-0.045244164764881134,,,,
34,0,13,0.2844245433807373,0.49693790078163147,-0.01810586452484131,,,,
34,0,14,0.28585103154182434,0.49170544743537903,-0.03684309124946594,,,,
34,0,15,0.3030540347099304,0.5117482542991638,-0.04074830189347267,,,,
34,0,16,0.3145616352558136,0.5256567001342773,-0.039490438997745514,,,,
34,0,17,0.2681092619895935,0.5157743096351624,-0.02907530777156353,,,,
34,0,18,0.2635834813117981,0.5052739977836609,-0.03872736543416977,,,,
34,0,19,0.2794356346130371,0.5154424905776978,-0.03893914073705673,,,,
34,0,20,0.29131945967674255,0.5229487419128418,-0.03734489902853966,,,,
34,,,,,,0,0.5224878787994385,0.31445980072021484,-1.3937503099441528
34,,,,,,1,0.5446954369544983,0.27323979139328003,-1.3426003456115723
34,,,,,,2,0.5626306533813477,0.2731163203716278,-1.3438209295272827
34,,,,,,3,0.5765702128410339,0.2742697596549988,-1.343733310699463
34,,,,,,4,0.5019454956054688,0.27465689182281494,-1.335065484046936
34,,,,,,5,0.48664918541908264,0.2754388451576233,-1.3360017538070679
34,,,,,,6,0.4727524518966675,0.2758621573448181,-1.3370318412780762
34,,,,,,7,0.5991170406341553,0.2912521958351135,-0.9816101789474487
34,,,,,,8,0.4566652178764343,0.2898048460483551,-0.9495071768760681
34,,,,,,9,0.5497491955757141,0.34947827458381653,-1.248952865600586
34,,,,,,10,0.4948512613773346,0.34977084398269653,-1.24418306350708
34,,,,,,11,0.6940273642539978,0.5188016891479492,-0.7273426055908203
34,,,,,,12,0.3609072268009186,0.4948822259902954,-0.7261200547218323
34,,,,,,13,0.717991054058075,0.8024571537971497,-0.8087121248245239
34,,,,,,14,0.29097169637680054,0.7621201276779175,-1.2885037660598755
34,,,,,,15,0.6383218169212341,1.0180772542953491,-1.211647391319275
34,,,,,,16,0.33212515711784363,0.5567768216133118,-2.224210739135742
34,,,,,,23,0.6114727258682251,0.9480859041213989,0.0003960450121667236
34,,,,,,24,0.39530012011528015,0.9392897486686707,-0.0005580754950642586
35,0,0,0.3203669786453247,0.5628044009208679,3.5332770043083883e-09,,,,
35,0,1,0.3451313376426697,0.5350131392478943,-0.008696343749761581,,,,
35,0,2,0.3542080223560333,0.49527037143707275,-0.020108750090003014,,,,
35,0,3,0.3573113679885864,0.4662296175956726,-0.03532791510224342,,,,
35,0,4,0.3679797053337097,0.44639793038368225,-0.05199715867638588,,,,
35,0,5,0.30709975957870483,0.4679846167564392,-0.0019561355002224445,,,,
35,0,6,0.2883857190608978,0.4336082637310028,-0.015673281624913216,,,,
35,0,7,0.2738143503665924,0.4133252501487732,-0.032100580632686615,,,,
35,0,8,0.2619076371192932,0.3955612778663635,-0.04506894201040268,,,,
35,0,9,0.28646230697631836,0.4811074435710907,-0.009547403082251549,,,,
35,0,10,0.2875977158546448,0.4744773209095001,-0.03169109672307968,,,,
35,0,11,0.30625829100608826,0.49955207109451294,-0.04644136503338814,,,,
35,0,12,0.31960099935531616,0.5192065834999084,-0.051927726715803146,,,,
35,0,13,0.2685740292072296,0.49858275055885315,-0.018427228555083275,,,,
35,0,14,0.27049896121025085,0.49169477820396423,-0.03815462067723274,,,,
35,0,15,0.28945624828338623,0.5119277238845825,-0.04456360638141632,,,,
35,0,16,0.3036476671695709,0.5283215045928955,-0.04517187550663948,,,,
35,0,17,0.25303733348846436,0.5188350081443787,-0.029177596792578697,,,,
35,0,18,0.24707195162773132,0.5055228471755981,-0.03996984288096428,,,,
35,0,19,0.2630980610847473,0.514983594417572,-0.04144642874598503,,,,
35,0,20,0.27676185965538025,0.5240913033485413,-0.0408954918384552,,,,
35,,,,,,0,0.522402822971344,0.3163263499736786,-1.3400427103042603
35,,,,,,1,0.5445212721824646,0.27497410774230957,-1.291011095046997
35,,,,,,2,0.562171220779419,0.2745419144630432,-1.2922083139419556
35,,,,,,3,0.5761072635650635,0.2753902077674866,-1.2921198606491089
35,,,,,,4,0.5019485354423523,0.2767149806022644,-1.2833417654037476
35,,,,,,5,0.4867938458919525,0.27721884846687317,-1.2842696905136108
35,,,,,,6,0.472887247800827,0.27731338143348694,-1.285305380821228
35,,,,,,7,0.5991308689117432,0.2915533185005188,-0.9463616609573364
35,,,,,,8,0.4571983218193054,0.290617436170578,-0.9138065576553345
35,,,,,,9,0.5494986772537231,0.35007163882255554,-1.2018976211547852
35,,,,,,10,0.49500802159309387,0.35106635093688965,-1.1970630884170532
35,,,,,,11,0.6960664987564087,0.5193012952804565,-0.7082533240318298
35,,,,,,12,0.36069679260253906,0.4911269247531891,-0.7011024355888367
35,,,,,,13,0.7187561988830566,0.8028432726860046,-0.7518190145492554
35,,,,,,14,0.2929591238498688,0.7635927200317383,-1.2207112312316895
35,,,,,,15,0.6407121419906616,1.0193243026733398,-1.1025537252426147
35,,,,,,16,0.3192651867866516,0.5613802671432495,-2.0976815223693848
35,,,,,,23,0.611379086971283,0.9471201300621033,0.0007437332533299923
35,,,,,,24,0.39531025290489197,0.9380634427070618,-0.0008991742506623268
36,0,0,0.3146374523639679,0.5661115050315857,3.6069072173461336e-09,,,,
36,0,1,0.3401571214199066,0.5378875136375427,-0.009960804134607315,,,,
36,0,2,0.34920334815979004,0.49635785818099976,-0.021592985838651657,,,,
36,0,3,0.35265088081359863,0.4653431177139282,-0.03676895052194595,,,,
36,0,4,0.3645657002925873,0.44440147280693054,-0.053430236876010895,,,,
36,0,5,0.30233240127563477,0.46867746114730835,-0.00408051535487175,,,,
36,0,6,0.2823331952095032,0.43351203203201294,-0.017440039664506912,,,,
36,0,7,0.26820695400238037,0.413484126329422,-0.033217113465070724,,,,
36,0,8,0.25670164823532104,0.39654994010925293,-0.045762136578559875,,,,
36,0,9,0.2810848653316498,0.481725811958313,-0.01102632749825716,,,,
36,0,10,0.2790890336036682,0.4763832986354828,-0.0304622333496809,,,,
36,0,11,0.29641979932785034,0.4998166859149933,-0.04400070756673813,,,,
36,0,12,0.3097679913043976,0.5175685286521912,-0.049867138266563416,,,,
36,0,13,0.2630241811275482,0.49995529651641846,-0.019468296319246292,,,,
36,0,14,0.26445621252059937,0.49631115794181824,-0.03730269894003868,,,,
36,0,15,0.28346556425094604,0.5158588886260986,-0.04377691447734833,,,,
36,0,16,0.2983732521533966,0.5306015014648438,-0.04534119740128517,,,,
36,0,17,0.24751751124858856,0.5204023122787476,-0.02999339997768402,,,,
36,0,18,0.2430037558078766,0.5102882385253906,-0.04032270237803459,,,,
36,0,19,0.2594011425971985,0.5200918316841125,-0.042207278311252594,,,,
36,0,20,0.2735820412635803,0.5283092856407166,-0.04235346242785454,,,,
36,,,,,,0,0.5224454402923584,0.31757739186286926,-1.337378740310669
36,,,,,,1,0.5445020794868469,0.2760234773159027,-1.2887710332870483
36,,,,,,2,0.5620893836021423,0.2755291759967804,-1.2900030612945557
36,,,,,,3,0.5759531855583191,0.27624720335006714,-1.2899059057235718
36,,,,,,4,0.5019825100898743,0.2777990400791168,-1.2813899517059326
36,,,,,,5,0.4870082437992096,0.2782844007015228,-1.2823374271392822
36,,,,,,6,0.47310617566108704,0.27829673886299133,-1.283348560333252
36,,,,,,7,0.5991381406784058,0.29171809554100037,-0.9468125700950623
36,,,,,,8,0.4575871229171753,0.29157930612564087,-0.9155023097991943
36,,,,,,9,0.5494920611381531,0.35078707337379456,-1.2001943588256836
36,,,,,,10,0.4953063130378723,0.351963609457016,-1.1956703662872314
36,,,,,,11,0.6964646577835083,0.5193299055099487,-0.7124862670898438
36,,,,,,12,0.3607040345668793,0.4879537522792816,-0.7002776861190796
36,,,,,,13,0.7192980051040649,0.8025464415550232,-0.7607267498970032
36,,,,,,14,0.29346343874931335,0.7635436058044434,-1.2114310264587402
36,,,,,,15,0.6427347660064697,1.0193179845809937,-1.1221541166305542
36,,,,,,16,0.31644654273986816,0.5646639466285706,-2.0940499305725098
36,,,,,,23,0.6112856268882751,0.9463719129562378,0.0007954905740916729
36,,,,,,24,0.3952825665473938,0.9367465376853943,-0.000922167208045721
37,0,0,0.3152337372303009,0.5682063698768616,4.23370094537745e-09,,,,
37,0,1,0.33939769864082336,0.5395017266273499,-0.00971202738583088,,,,
37,0,2,0.34803369641304016,0.4974670708179474,-0.021413302049040794,,,,
37,0,3,0.3524216115474701,0.46697890758514404,-0.03682320564985275,,,,
37,0,4,0.36627015471458435,0.4466645121574402,-0.05377361550927162,,,,
37,0,5,0.30139023065567017,0.46918511390686035,-0.0034990762360394,,,,
37,0,6,0.2825166881084442,0.4343828558921814,-0.017015280202031136,,,,
37,0,7,0.2679414451122284,0.4149334132671356,-0.033525675535202026,,,,
37,0,8,0.2559632658958435,0.3984777331352234,-0.04674120619893074,,,,
37,0,9,0.27942121028900146,0.48253872990608215,-0.010862575843930244,,,,
37,0,10,0.2813015878200531,0.4765763282775879,-0.03014582209289074,,,,
37,0,11,0.2985166609287262,0.5010915398597717,-0.04456924647092819,,,,
37,0,12,0.311019629240036,0.5198184847831726,-0.05139753222465515,,,,
37,0,13,0.2611210346221924,0.5010921955108643,-0.01970747485756874,,,,
37,0,14,0.26598748564720154,0.4970235824584961,-0.03658666834235191,,,,
37,0,15,0.28369954228401184,0.5165299773216248,-0.043803151696920395,,,,
37,0,16,0.29693880677223206,0.5314316153526306,-0.04653869569301605,,,,
37,0,17,0.2455366849899292,0.5218968391418457,-0.030706165358424187,,,,
37,0,18,0.24318678677082062,0.5121506452560425,-0.040372565388679504,,,,
37,0,19,0.2584787607192993,0.5219982862472534,-0.04278150200843811,,,,
37,0,20,0.2710704803466797,0.5302874445915222,-0.043767865747213364,,,,
37,,,,,,0,0.522487223148346,0.3182133138179779,-1.3309372663497925
37,,,,,,1,0.5444960594177246,0.27667874097824097,-1.2823036909103394
37,,,,,,2,0.5620520114898682,0.2762056887149811,-1.2835140228271484
37,,,,,,3,0.5758659243583679,0.2768760919570923,-1.283419132232666
37,,,,,,4,0.5020233988761902,0.27830690145492554,-1.2745682001113892
37,,,,,,5,0.4871789813041687,0.2787853181362152,-1.2755000591278076
37,,,,,,6,0.4732833504676819,0.2787599265575409,-1.276510238647461
37,,,,,,7,0.599137544631958,0.29189443588256836,-0.9399608969688416
37,,,,,,8,0.4579183757305145,0.29210805892944336,-0.9069561958312988
37,,,,,,9,0.5494809150695801,0.3513641357421875,-1.1936187744140625
37,,,,,,10,0.4954736828804016,0.35245612263679504,-1.1885994672775269
37,,,,,,11,0.69669508934021,0.5194520950317383,-0.7078316807746887
37,,,,,,12,0.36067622900009155,0.486538827419281,-0.6907824873924255
37,,,,,,13,0.7195619940757751,0.8023212552070618,-0.7600098848342896
37,,,,,,14,0.2935202717781067,0.7637315392494202,-1.1998906135559082
37,,,,,,15,0.6440588235855103,1.0190012454986572,-1.1236575841903687
37,,,,,,16,0.31323540210723877,0.5665897130966187,-2.0840904712677
37,,,,,,23,0.6112900972366333,0.9456121921539307,3.633263986557722e-05
37,,,,,,24,0.395353227853775,0.935741126537323,-0.000147704835399054
38,0,0,0.32278308272361755,0.5724654793739319,4.388282626166529e-09,,,,
38,0,1,0.34819385409355164,0.5430217981338501,-0.006797008216381073,,,,
38,0,2,0.3564958870410919,0.501710057258606,-0.017770949751138687,,,,
38,0,3,0.35936450958251953,0.47221237421035767,-0.03326135501265526,,,,
38,0,4,0.3704257011413574,0.4514227509498596,-0.050095703452825546,,,,
38,0,5,0.3117419183254242,0.4723481237888336,0.0003663249663077295,,,,
38,0,6,0.2928752303123474,0.43705010414123535,-0.012125225737690926,,,,
38,0,7,0.2792191207408905,0.4182933568954468,-0.027801625430583954,,,,
38,0,8,0.2680259048938751,0.4031071066856384,-0.040395915508270264,,,,
38,0,9,0.2899939715862274,0.4851093292236328,-0.008454132825136185,,,,
38,0,10,0.2930622398853302,0.47986024618148804,-0.027244845405220985,,,,
38,0,11,0.31024783849716187,0.5040891170501709,-0.04143396019935608,,,,
38,0,12,0.32200103998184204,0.5232201814651489,-0.04783911630511284,,,,
38,0,13,0.2711655795574188,0.5030786395072937,-0.018555065616965294,,,,
38,0,14,0.2777438163757324,0.4997254014015198,-0.03482494130730629,,,,
38,0,15,0.29617640376091003,0.5201706290245056,-0.041460346430540085,,,,
38,0,16,0.3089478611946106,0.5359804630279541,-0.04368740692734718,,,,
38,0,17,0.2546641528606415,0.5232580900192261,-0.030589284375309944,,,,
38,0,18,0.25333359837532043,0.5124359130859375,-0.03927537426352501,,,,
38,0,19,0.2697071433067322,0.5230454206466675,-0.040719885379076004,,,,
38,0,20,0.2829186022281647,0.5328604578971863,-0.04101898893713951,,,,
38,,,,,,0,0.5224837064743042,0.3193557560443878,-1.337575912475586
38,,,,,,1,0.5444579124450684,0.27757906913757324,-1.2883087396621704
38,,,,,,2,0.5619964003562927,0.27711766958236694,-1.2895385026931763
38,,,,,,3,0.575752854347229,0.2777578830718994,-1.289428472518921
38,,,,,,4,0.5020198225975037,0.27911069989204407,-1.27987539768219
38,,,,,,5,0.48719412088394165,0.2795889377593994,-1.280827283859253
38,,,,,,6,0.4732924997806549,0.2795226573944092,-1.2818379402160645
38,,,,,,7,0.599149227142334,0.29223740100860596,-0.9419218301773071
38,,,,,,8,0.4579716920852661,0.2928241789340973,-0.9063374400138855
38,,,,,,9,0.5493739247322083,0.3526105582714081,-1.1986517906188965
38,,,,,,10,0.4955372214317322,0.3534870147705078,-1.192917823791504
38,,,,,,11,0.6969298124313354,0.5195494890213013,-0.7097850441932678
38,,,,,,12,0.3607606887817383,0.48590004444122314,-0.6912844181060791
38,,,,,,13,0.7195673584938049,0.802362322807312,-0.7830418348312378
38,,,,,,14,0.29341527819633484,0.765312910079956,-1.2113850116729736
38,,,,,,15,0.6453816890716553,1.0217453241348267,-1.1785554885864258
38,,,,,,16,0.3158740699291229,0.5677126049995422,-2.1162936687469482
38,,,,,,23,0.6108804941177368,0.9456067681312561,0.00010983186075463891
